YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,DEP_TIME,WEATHER_DELAY,CANCELLATION_CODE,Conds_Description,Visibility,Pressure,Precipitation,Wind,Wind_Gust,Fog,Snow,Temp,Thunder,Tornado,Rain,Hail,Dest_Conds_Description,Dest_Visibility,Dest_Pressure,Dest_Precipitation,Dest_Wind,Dest_Wind_Gust,Dest_Fog,Dest_Snow,Dest_Temp,Dest_Thunder,Dest_Tornado,Dest_Rain,Dest_Hail
2017,9,29,5,9/29/2017,AA,MIA,FL,BOS,MA,1538,83,,"25    Light Rain
Name: Conds_Description, dtype: object",10,29.91,0,6.9,-9999,0,0,80.1,0,0,1,0,"14    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.97,0,9.2,-9999,0,0,66.9,0,0,0,0
2017,9,25,1,9/25/2017,AA,ORD,IL,MSP,MN,1757,52,,"17    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.9,0,15,-9999,0,0,87.1,0,0,0,0,"42    Overcast
Name: Conds_Description, dtype: object",10,29.99,0,9.2,-9999,0,0,61,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,ORD,IL,2203,148,,"21    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.96,0,8.1,-9999,0,0,87.1,0,0,0,0,"21    Overcast
Name: Conds_Description, dtype: object",10,30.05,0,3.5,-9999,0,0,63,0,0,0,0
2017,9,5,2,9/5/2017,AA,LGA,NY,CLT,NC,1546,14,,"14    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.73,0,15,-9999,0,0,84,0,0,0,0,"14    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.88,0,11.5,-9999,0,0,86,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,ORD,IL,2003,72,,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,5.8,-9999,0,0,88,0,0,0,0,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.04,0,5.8,-9999,0,0,64.9,0,0,0,0
2017,9,8,5,9/8/2017,AA,DFW,TX,BNA,TN,915,15,,"8    Clear
Name: Conds_Description, dtype: object",10,30.15,0,5.8,-9999,0,0,69.1,0,0,0,0,"15    Mostly Cloudy
Name: Conds_Description, dtype: object",5,30.27,0,0,-9999,0,0,59,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,DEN,CO,2146,30,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,12.7,-9999,0,0,87.1,0,0,0,0,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.9,0,5.8,-9999,0,0,69.1,0,0,0,0
2017,9,8,5,9/8/2017,AA,MIA,FL,DEN,CO,806,43,,"7    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.89,0,4.6,-9999,0,0,84.9,0,0,0,0,"7    Clear
Name: Conds_Description, dtype: object",7,29.98,0,8.1,-9999,0,0,59,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,DFW,TX,2115,247,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,12.7,-9999,0,0,87.1,0,0,0,0,"19    Clear
Name: Conds_Description, dtype: object",10,30.06,0,8.1,-9999,0,0,75,0,0,0,0
2017,9,2,6,9/2/2017,AA,MIA,FL,ORD,IL,1050,15,,"17    Light Rain
Name: Conds_Description, dtype: object",10,30.09,0,0,-9999,0,0,75,0,0,1,0,"9    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.08,0,3.5,-9999,0,0,64.9,0,0,0,0
2017,9,8,5,9/8/2017,AA,MIA,FL,ORD,IL,1138,92,,"10    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,12.7,-9999,0,0,89.1,0,0,0,0,"10    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.2,0,11.5,-9999,0,0,68,0,0,0,0
2017,9,1,5,9/1/2017,AA,MIA,FL,DFW,TX,27,148,,"1    Overcast
Name: Conds_Description, dtype: object",10,30.03,0,6.9,-9999,0,0,84.9,0,0,0,0,"1    Clear
Name: Conds_Description, dtype: object",10,29.96,0,6.9,-9999,0,0,73.9,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,DFW,TX,2045,80,,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,5.8,-9999,0,0,88,0,0,0,0,"18    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.04,0,6.9,-9999,0,0,75,0,0,0,0
2017,9,1,5,9/1/2017,AA,TPA,FL,DFW,TX,1840,75,,"27    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",2,30,0,9.2,-9999,0,0,78.1,1,0,1,0,"17    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.94,0,3.5,-9999,0,0,90,0,0,0,0
2017,9,14,4,9/14/2017,AA,TPA,FL,DFW,TX,1816,27,,"20    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",6,29.96,0,3.5,-9999,0,0,78.1,1,0,1,0,"17    Clear
Name: Conds_Description, dtype: object",10,29.73,0,13.8,-9999,0,0,96.1,0,0,0,0
2017,9,15,5,9/15/2017,AA,TPA,FL,DFW,TX,1838,13,,"25    Thunderstorm
Name: Conds_Description, dtype: object",10,29.96,0,8.1,-9999,0,0,86,1,0,0,0,"19    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.8,0,13.8,-9999,0,0,93,0,0,0,0
2017,9,8,5,9/8/2017,AA,MCO,FL,DFW,TX,1320,71,,"15    Light Rain
Name: Conds_Description, dtype: object",10,30,0,9.2,-9999,0,0,79,0,0,1,0,"12    Clear
Name: Conds_Description, dtype: object",10,30.14,0,16.1,20.7,0,0,82,0,0,0,0
2017,9,8,5,9/8/2017,AA,MIA,FL,JFK,NY,936,130,,"8    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,12.7,19.6,0,0,88,0,0,0,0,"8    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.11,0,13.8,-9999,0,0,66,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,SFO,CA,2123,108,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,12.7,-9999,0,0,87.1,0,0,0,0,"22    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,12.7,-9999,0,0,66,0,0,0,0
2017,9,2,6,9/2/2017,AA,MIA,FL,LGA,NY,1251,8,,"19    Overcast
Name: Conds_Description, dtype: object",10,30.07,0,0,-9999,0,0,79,0,0,0,0,"12    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.21,0,11.5,-9999,0,0,64.9,0,0,0,0
2017,9,8,5,9/8/2017,AA,MIA,FL,LGA,NY,959,10,,"9    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.92,0,12.7,21.9,0,0,89.1,0,0,0,0,"9    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.1,0,11.5,-9999,0,0,66.9,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,LGA,NY,2030,148,,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,5.8,-9999,0,0,88,0,0,0,0,"26    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,13.8,23,0,0,70,0,0,0,0
2017,9,6,3,9/6/2017,AA,MCO,FL,DFW,TX,1446,61,,"19    Light Rain
Name: Conds_Description, dtype: object",5,29.95,0,0,-9999,0,0,75.9,0,0,1,0,"13    Clear
Name: Conds_Description, dtype: object",10,30.12,0,15,24.2,0,0,82.9,0,0,0,0
2017,9,8,5,9/8/2017,AA,LAS,NV,ORD,IL,708,8,,"9    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.86,0,6.9,-9999,0,0,81,1,0,0,0,"6    Overcast
Name: Conds_Description, dtype: object",10,30.16,0,3.5,-9999,0,0,59,0,0,0,0
2017,9,24,7,9/24/2017,AA,LAX,CA,ORD,IL,2022,156,,"19    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.85,0,11.5,-9999,0,0,70,0,0,0,0,"19    Partly Cloudy
Name: Conds_Description, dtype: object",10,30,0,8.1,-9999,0,0,80.1,0,0,0,0
2017,9,4,1,9/4/2017,AA,ORD,IL,BWI,MD,2136,47,,"23    Overcast
Name: Conds_Description, dtype: object",10,29.8,0,5.8,-9999,0,0,66.9,0,0,0,0,"20    Clear
Name: Conds_Description, dtype: object",10,29.86,0,5.8,-9999,0,0,72,0,0,0,0
2017,9,8,5,9/8/2017,AA,MIA,FL,DFW,TX,1234,19,,"12    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.94,0,16.1,25.3,0,0,93,0,0,0,0,"11    Clear
Name: Conds_Description, dtype: object",10,30.15,0,11.5,-9999,0,0,80.1,0,0,0,0
2017,9,1,5,9/1/2017,AA,RDU,NC,ORD,IL,1852,50,,"27    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",2,30,0,16.1,24.2,0,0,66,1,0,1,0,"18    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.13,0,10.4,-9999,0,0,64.9,0,0,0,0
2017,9,21,4,9/21/2017,AA,JAC,WY,ORD,IL,1346,5,,"38    Overcast
Name: Conds_Description, dtype: object",10,29.84,0,0,-9999,0,0,37.9,0,0,0,0,"12    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.99,0,4.6,-9999,0,0,91.9,0,0,0,0
2017,9,21,4,9/21/2017,AA,ORD,IL,TUS,AZ,1847,21,,"17    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.94,0,9.2,-9999,0,0,90,0,0,0,0,"17    Clear
Name: Conds_Description, dtype: object",10,29.64,0,10.4,18.4,0,0,91,0,0,0,0
2017,9,18,1,9/18/2017,AA,IND,IN,DFW,TX,2100,78,,"25    Thunderstorm
Name: Conds_Description, dtype: object",10,29.99,0,6.9,-9999,0,0,71.1,1,0,0,0,"20    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.86,0,8.1,-9999,0,0,82.9,0,0,0,0
2017,9,5,2,9/5/2017,AA,LGA,NY,ORD,IL,1958,43,,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.77,0,9.2,-9999,0,0,79,0,0,0,0,"19    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.93,0,11.5,-9999,0,0,60.1,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,EWR,NJ,2031,50,,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,5.8,-9999,0,0,88,0,0,0,0,"27    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.94,0,9.2,-9999,0,0,68,0,0,0,0
2017,9,1,5,9/1/2017,AA,BNA,TN,DFW,TX,1725,7,,"44    Light Rain
Name: Conds_Description, dtype: object",1,29.82,0,15,23,0,0,62.1,0,0,1,0,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,0,-9999,0,0,89.1,0,0,0,0
2017,9,19,2,9/19/2017,AA,BNA,TN,DFW,TX,1725,6,,"25    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,6.9,-9999,0,0,73,0,0,0,0,"21    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.72,0,15,-9999,0,0,97,0,0,0,0
2017,9,1,5,9/1/2017,AA,MIA,FL,LGA,NY,2119,9,,"21    Thunderstorm
Name: Conds_Description, dtype: object",10,30.02,0,4.6,-9999,0,0,87.1,1,0,0,0,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.14,0,11.5,-9999,0,0,68,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,LGA,NY,2145,75,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,12.7,-9999,0,0,87.1,0,0,0,0,"27    Clear
Name: Conds_Description, dtype: object",10,29.96,0,13.8,-9999,0,0,69.1,0,0,0,0
2017,9,5,2,9/5/2017,AA,LGA,NY,ORD,IL,2210,235,,"22    Overcast
Name: Conds_Description, dtype: object",10,29.83,0,0,-9999,0,0,73.9,0,0,0,0,"21    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.95,0,8.1,-9999,0,0,57,0,0,0,0
2017,9,5,2,9/5/2017,AA,LAS,NV,PHL,PA,2349,29,,"25    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.97,0,13.8,18.4,0,0,86,0,0,0,0,"29    Overcast
Name: Conds_Description, dtype: object",7,29.83,0,0,-9999,0,0,69.1,0,0,0,0
2017,9,11,1,9/11/2017,AA,SFO,CA,PHL,PA,2258,18,,"26    Mostly Cloudy
Name: Conds_Description, dtype: object",9,29.89,0,3.5,-9999,0,0,69.1,0,0,0,0,"22    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.16,0,0,-9999,0,0,66.9,0,0,0,0
2017,9,5,2,9/5/2017,AA,PHL,PA,DFW,TX,1710,24,,"17    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.73,0,19.6,24.2,0,0,86,0,0,0,0,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.94,0,19.6,27.6,0,0,88,0,0,0,0
2017,9,16,6,9/16/2017,AA,PHL,PA,DFW,TX,2156,29,,"28    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.13,0,0,-9999,0,0,72,0,0,0,0,"24    Partly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,12.7,-9999,0,0,86,0,0,0,0
2017,9,5,2,9/5/2017,AA,SAN,CA,PHL,PA,1111,11,,"11    Overcast
Name: Conds_Description, dtype: object",8,30.01,0,6.9,-9999,0,0,75,0,0,0,0,"11    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.83,0,12.7,-9999,0,0,79,0,0,0,0
2017,9,1,5,9/1/2017,AA,CLT,NC,SFO,CA,1533,35,,"26    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.91,0,12.7,-9999,0,0,82.9,0,0,0,0,"14    Clear
Name: Conds_Description, dtype: object",8,29.77,0,3.5,-9999,0,0,97,0,0,0,0
2017,9,22,5,9/22/2017,AA,MCO,FL,PHL,PA,1744,24,,"21    Light Rain
Name: Conds_Description, dtype: object",7,29.89,0,8.1,-9999,0,0,75,0,0,1,0,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,11.5,-9999,0,0,82,0,0,0,0
2017,9,6,3,9/6/2017,AA,LGA,NY,ATL,GA,1512,1,,"20    Overcast
Name: Conds_Description, dtype: object",10,29.88,0,8.1,-9999,0,0,63,0,0,0,0,"21    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.95,0,5.8,-9999,0,0,71.1,0,0,0,0
2017,9,5,2,9/5/2017,AA,LGA,NY,ATL,GA,2203,8,,"22    Overcast
Name: Conds_Description, dtype: object",10,29.83,0,0,-9999,0,0,73.9,0,0,0,0,"27    Light Rain
Name: Conds_Description, dtype: object",9,29.94,0,5.8,-9999,0,0,70,0,0,1,0
2017,9,1,5,9/1/2017,AA,TPA,FL,PHL,PA,1822,36,,"26    Thunderstorm
Name: Conds_Description, dtype: object",7,30,0,10.4,20.7,0,0,79,1,0,0,0,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.12,0,5.8,-9999,0,0,68,0,0,0,0
2017,9,2,6,9/2/2017,AA,TPA,FL,PHL,PA,1719,3,,"22    Light Rain
Name: Conds_Description, dtype: object",7,30.04,0,5.8,-9999,0,0,75.9,0,0,1,0,"25    Rain
Name: Conds_Description, dtype: object",2.5,30.11,0,12.7,-9999,0,0,61,0,0,1,0
2017,9,14,4,9/14/2017,AA,TPA,FL,PHL,PA,1815,50,,"20    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",6,29.96,0,3.5,-9999,0,0,78.1,1,0,1,0,"37    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.87,0,12.7,-9999,0,0,80.1,0,0,0,0
2017,9,15,5,9/15/2017,AA,TPA,FL,PHL,PA,1715,1,,"20    Thunderstorm
Name: Conds_Description, dtype: object",10,29.95,0,6.9,-9999,0,0,91,1,0,0,0,"19    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.03,0,9.2,-9999,0,0,84,0,0,0,0
2017,9,24,7,9/24/2017,AA,TPA,FL,PHL,PA,1717,7,,"18    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.86,0,9.2,-9999,0,0,81,1,0,0,0,"16    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.01,0,6.9,-9999,0,0,90,0,0,0,0
2017,9,6,3,9/6/2017,AA,MCO,FL,PHL,PA,1431,55,,"19    Light Rain
Name: Conds_Description, dtype: object",5,29.95,0,0,-9999,0,0,75.9,0,0,1,0,"29    Overcast
Name: Conds_Description, dtype: object",10,29.9,0,10.4,-9999,0,0,64,0,0,0,0
2017,9,8,5,9/8/2017,AA,MCO,FL,PHL,PA,1351,45,,"15    Light Rain
Name: Conds_Description, dtype: object",10,30,0,9.2,-9999,0,0,79,0,0,1,0,"13    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.14,0,16.1,-9999,0,0,72,0,0,0,0
2017,9,1,5,9/1/2017,AA,CLT,NC,EWR,NJ,1536,45,,"26    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.91,0,12.7,-9999,0,0,82.9,0,0,0,0,"15    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.11,0,12.7,23,0,0,72,0,0,0,0
2017,9,5,2,9/5/2017,AA,ATL,GA,PHL,PA,2201,234,,"27    Light Rain
Name: Conds_Description, dtype: object",9,29.94,0,5.8,-9999,0,0,70,0,0,1,0,"28    Light Rain
Name: Conds_Description, dtype: object",7,29.84,0,0,-9999,0,0,70,0,0,1,0
2017,9,24,7,9/24/2017,AA,FLL,FL,PHL,PA,735,15,,"9    Thunderstorms and Rain
Name: Conds_Description, dtype: object",4,29.84,0,6.9,-9999,0,0,80.1,1,0,1,0,"6    Clear
Name: Conds_Description, dtype: object",10,30.08,0,3.5,-9999,0,0,71.1,0,0,0,0
2017,9,16,6,9/16/2017,AA,PHL,PA,CLT,NC,2011,26,,"25    Light Rain
Name: Conds_Description, dtype: object",5,30.13,0,3.5,-9999,0,0,73,0,0,1,0,"19    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.08,0,4.6,-9999,0,0,77,0,0,0,0
2017,9,13,3,9/13/2017,AA,JFK,NY,AUS,TX,1730,1,,"21    Light Rain
Name: Conds_Description, dtype: object",10,29.87,0,6.9,-9999,0,0,71.1,0,0,1,0,"16    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.73,0,6.9,-9999,0,0,91.9,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,BOS,MA,2147,28,,"20    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.95,0,12.7,-9999,0,0,87.1,0,0,0,0,"31    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,12.7,19.6,0,0,64,0,0,0,0
2017,9,18,1,9/18/2017,AA,BOS,MA,PHL,PA,1715,3,,"33    Overcast
Name: Conds_Description, dtype: object",3,30.15,0,5.8,-9999,0,0,66,0,0,0,0,"21    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.05,0,11.5,-9999,0,0,79,0,0,0,0
2017,9,16,6,9/16/2017,AA,PHL,PA,BOS,MA,1930,28,,"21    Heavy Rain
Name: Conds_Description, dtype: object",0.5,30.14,0,15,18.4,1,0,72,0,0,1,0,"40    Scattered Clouds
Name: Conds_Description, dtype: object",3,30.15,0,3.5,-9999,0,0,63,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,BOS,MA,1531,160,,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,11.5,-9999,0,0,93,0,0,0,0,"24    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.81,0,16.1,20.7,0,0,75,0,0,0,0
2017,9,6,3,9/6/2017,AA,MCO,FL,PHL,PA,1516,18,,"20    Overcast
Name: Conds_Description, dtype: object",10,29.94,0,4.6,-9999,0,0,78.1,0,0,0,0,"30    Light Rain
Name: Conds_Description, dtype: object",10,29.91,0,10.4,-9999,0,0,64,0,0,1,0
2017,9,8,5,9/8/2017,AA,PHX,AZ,SFO,CA,941,3,,"8    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.87,0,9.2,-9999,0,0,88,0,0,0,0,"8    Overcast
Name: Conds_Description, dtype: object",9,29.92,0,8.1,-9999,0,0,62.1,0,0,0,0
2017,9,1,5,9/1/2017,AA,CLT,NC,DFW,TX,1526,35,,"26    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.91,0,12.7,-9999,0,0,82.9,0,0,0,0,"14    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.98,0,0,-9999,0,0,89.1,0,0,0,0
2017,9,11,1,9/11/2017,AA,SFO,CA,CLT,NC,2235,15,,"25    Mostly Cloudy
Name: Conds_Description, dtype: object",9,29.9,0,3.5,-9999,0,0,69.1,0,0,0,0,"23    Light Rain
Name: Conds_Description, dtype: object",10,29.86,0,28.8,36.8,0,0,63,0,0,1,0
2017,9,2,6,9/2/2017,AA,MIA,FL,DFW,TX,1139,20,,"18    Overcast
Name: Conds_Description, dtype: object",10,30.08,0,0,-9999,0,0,75,0,0,0,0,"10    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.03,0,8.1,-9999,0,0,86,0,0,0,0
2017,9,7,4,9/7/2017,AA,MIA,FL,DFW,TX,1158,28,,"11    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.97,0,9.2,-9999,0,0,91,0,0,0,0,"11    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.14,0,6.9,-9999,0,0,81,0,0,0,0
2017,9,6,3,9/6/2017,AA,MCO,FL,ORD,IL,1452,57,,"19    Light Rain
Name: Conds_Description, dtype: object",5,29.95,0,0,-9999,0,0,75.9,0,0,1,0,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.01,0,11.5,17.3,0,0,66.9,0,0,0,0
2017,9,21,4,9/21/2017,AA,MIA,FL,EWR,NJ,1455,16,,"23    Light Rain
Name: Conds_Description, dtype: object",6,29.94,0,3.5,-9999,0,0,75.9,0,0,1,0,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.98,0,12.7,-9999,0,0,81,0,0,0,0
2017,9,6,3,9/6/2017,AA,MCO,FL,DFW,TX,1611,18,,"21    Light Rain
Name: Conds_Description, dtype: object",8,29.92,0,4.6,-9999,0,0,78.1,0,0,1,0,"15    Clear
Name: Conds_Description, dtype: object",10,30.07,0,11.5,21.9,0,0,84,0,0,0,0
2017,9,6,3,9/6/2017,AA,MIA,FL,JFK,NY,1614,45,,"18    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.9,0,9.2,-9999,0,0,87.1,0,0,0,0,"23    Light Rain
Name: Conds_Description, dtype: object",9,29.88,0,9.2,-9999,0,0,66.9,0,0,1,0
2017,9,7,4,9/7/2017,AA,MIA,FL,JFK,NY,1652,70,,"15    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.92,0,11.5,-9999,0,0,93,0,0,0,0,"16    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.89,0,18.4,21.9,0,0,71.1,0,0,0,0
2017,9,2,6,9/2/2017,AA,MIA,FL,LGA,NY,1137,38,,"18    Overcast
Name: Conds_Description, dtype: object",10,30.08,0,0,-9999,0,0,75,0,0,0,0,"10    Overcast
Name: Conds_Description, dtype: object",10,30.25,0,9.2,-9999,0,0,63,0,0,0,0
2017,9,8,5,9/8/2017,AA,MIA,FL,LGA,NY,1141,46,,"10    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,12.7,-9999,0,0,89.1,0,0,0,0,"10    Scattered Clouds
Name: Conds_Description, dtype: object",10,30.09,0,12.7,20.7,0,0,68,0,0,0,0
2017,9,8,5,9/8/2017,AA,MIA,FL,IAH,TX,1116,154,,"10    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.93,0,12.7,-9999,0,0,89.1,0,0,0,0,"10    Clear
Name: Conds_Description, dtype: object",10,30.15,0,10.4,-9999,0,0,78.1,0,0,0,0
2017,9,21,4,9/21/2017,AA,MIA,FL,PHL,PA,1607,8,,"24    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.91,0,10.4,-9999,0,0,87.1,0,0,0,0,"15    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.98,0,3.5,-9999,0,0,87.1,0,0,0,0
2017,9,22,5,9/22/2017,AA,MIA,FL,PHL,PA,1514,7,,"24    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.86,0,0,-9999,0,0,78.1,0,0,0,0,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.97,0,12.7,-9999,0,0,82,0,0,0,0
2017,9,29,5,9/29/2017,AA,MIA,FL,PHL,PA,1500,30,,"25    Light Rain
Name: Conds_Description, dtype: object",10,29.91,0,6.9,-9999,0,0,80.1,0,0,1,0,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.03,0,11.5,16.1,0,0,69.1,0,0,0,0
2017,9,1,5,9/1/2017,AA,CLT,NC,PHL,PA,1515,25,,"25    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.92,0,11.5,-9999,0,0,82,1,0,0,0,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.14,0,8.1,-9999,0,0,69.1,0,0,0,0
2017,9,1,5,9/1/2017,AA,CLT,NC,LGA,NY,1507,52,,"25    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.92,0,11.5,-9999,0,0,82,1,0,0,0,"14    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.1,0,10.4,-9999,0,0,71.1,0,0,0,0
2017,9,1,5,9/1/2017,AA,CLT,NC,IAH,TX,1515,21,,"25    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.92,0,11.5,-9999,0,0,82,1,0,0,0,"14    Scattered Clouds
Name: Conds_Description, dtype: object",10,29.98,0,9.2,-9999,0,0,88,0,0,0,0
2017,9,1,5,9/1/2017,AA,PHL,PA,RDU,NC,1851,46,,"17    Mostly Cloudy
Name: Conds_Description, dtype: object",10,30.12,0,5.8,-9999,0,0,68,0,0,0,0,"27    Light Thunderstorms and Rain
Name: Conds_Description, dtype: object",2,30,0,16.1,24.2,0,0,66,1,0,1,0
2017,9,8,5,9/8/2017,AA,LAS,NV,DFW,TX,714,14,,"10    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.94,0,5.8,-9999,0,0,80.1,0,0,0,0,"6    Clear
Name: Conds_Description, dtype: object",10,30.12,0,3.5,-9999,0,0,64,0,0,0,0
2017,9,6,3,9/6/2017,AA,RDU,NC,PHL,PA,621,1,,"7    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.87,0,8.1,-9999,0,0,66.9,0,0,0,0,"11    Light Rain
Name: Conds_Description, dtype: object",4,29.84,0,0,-9999,0,0,69.1,0,0,1,0
2017,9,17,7,9/17/2017,AA,BOS,MA,DCA,VA,2016,9,,"42    Fog
Name: Conds_Description, dtype: object",0.2,30.14,0,5.8,-9999,1,0,62.1,0,0,0,0,"26    Partly Cloudy
Name: Conds_Description, dtype: object",10,30.09,0,0,-9999,0,0,77,0,0,0,0
2017,9,5,2,9/5/2017,AA,DCA,VA,BOS,MA,2031,181,,"23    Light Rain
Name: Conds_Description, dtype: object",9,29.83,0,0,-9999,0,0,70,0,0,1,0,"19    Mostly Cloudy
Name: Conds_Description, dtype: object",10,29.78,0,21.9,27.6,0,0,73,0,0,0,0
